,model,train_accuracy,test_accuracy,train_loss,test_loss,epoch,time,batch_size,lr
178,LeNet5,0.9872833333333333,0.9832,0.05633172765374184,0.05166209861636162,29,7.521057367324829,2048,0.01
179,LeNet5,0.9883166666666666,0.9837,0.028669362887740135,0.050677213817834854,30,7.415369987487793,2048,0.01
180,LeNet5,0.09928333333333333,0.0991,2.3021199703216553,2.3042666912078857,1,7.524311780929565,4096,0.01
181,LeNet5,0.1006,0.1011,2.301830530166626,2.3020598888397217,2,7.439825534820557,4096,0.01
182,LeNet5,0.10375,0.1067,2.298272132873535,2.2997875213623047,3,7.39666485786438,4096,0.01
183,LeNet5,0.11055,0.1184,2.2992172241210938,2.2974038124084473,4,7.424537420272827,4096,0.01
184,LeNet5,0.12491666666666666,0.1375,2.294487237930298,2.2948544025421143,5,7.411694288253784,4096,0.01
185,LeNet5,0.14608333333333334,0.1613,2.292362928390503,2.292078733444214,6,7.4537928104400635,4096,0.01
186,LeNet5,0.17308333333333334,0.1943,2.2868688106536865,2.2889976501464844,7,7.367347240447998,4096,0.01
187,LeNet5,0.20441666666666666,0.2254,2.2849316596984863,2.2855122089385986,8,7.556283235549927,4096,0.01
188,LeNet5,0.23283333333333334,0.2533,2.2827906608581543,2.2815256118774414,9,7.468456983566284,4096,0.01
189,LeNet5,0.22653333333333334,0.1009,2.3033976554870605,2.3037519454956055,10,7.368582487106323,4096,0.01
190,LeNet5,0.16293333333333335,0.3711,2.1667354106903076,2.056267499923706,11,7.358530521392822,4096,0.01
191,LeNet5,0.14481666666666668,0.161,2.28899884223938,2.2815215587615967,12,7.754920244216919,4096,0.01
192,LeNet5,0.14471666666666666,0.1135,2.2967042922973633,2.2927942276000977,13,7.506141185760498,4096,0.01
193,LeNet5,0.19628333333333334,0.3493,1.989182472229004,2.0806937217712402,14,7.403883457183838,4096,0.01
194,LeNet5,0.4180833333333333,0.3843,1.4688479900360107,1.7901042699813843,15,7.391726970672607,4096,0.01
195,LeNet5,0.20295,0.1135,2.3010852336883545,2.2922868728637695,16,7.41465425491333,4096,0.01
196,LeNet5,0.12453333333333333,0.1135,2.3020753860473633,2.301238775253296,17,7.315052270889282,4096,0.01
197,LeNet5,0.11258333333333333,0.123,2.294459104537964,2.292142868041992,18,7.493520259857178,4096,0.01
198,LeNet5,0.3496166666666667,0.4198,1.710031509399414,1.746707558631897,19,7.496835470199585,4096,0.01
199,LeNet5,0.5643833333333333,0.6305,1.181056261062622,1.2170143127441406,20,7.589817523956299,4096,0.01
200,LeNet5,0.6414,0.4725,1.3729974031448364,1.489863634109497,21,7.308558702468872,4096,0.01
201,LeNet5,0.7163,0.7467,0.5640826225280762,0.7683395743370056,22,7.285560607910156,4096,0.01
202,LeNet5,0.7919666666666667,0.7695,0.5578818917274475,0.6713709831237793,23,7.325706481933594,4096,0.01
203,LeNet5,0.8240166666666666,0.8713,0.5917268395423889,0.42718008160591125,24,7.559318780899048,4096,0.01
204,LeNet5,0.8534833333333334,0.9031,0.5025202035903931,0.327803373336792,25,7.405848503112793,4096,0.01
205,LeNet5,0.8729,0.8956,0.5106350183486938,0.35265639424324036,26,7.499610424041748,4096,0.01
