,model,train_accuracy,test_accuracy,train_loss,test_loss,epoch,time,batch_size,lr
56,LeNet5,0.9988666666666667,0.9904,0.012956532649695873,0.03789475932717323,27,8.139060974121094,128,0.01
57,LeNet5,0.9994833333333333,0.9915,3.749538882402703e-05,0.03447786346077919,28,8.011465072631836,128,0.01
58,LeNet5,0.9995166666666667,0.99,0.0008181601879186928,0.04502042382955551,29,8.060486316680908,128,0.01
59,LeNet5,0.9989333333333333,0.9904,0.00840575248003006,0.04444274306297302,30,8.064983129501343,128,0.01
60,LeNet5,0.75965,0.959,0.1483442634344101,0.1337905079126358,1,7.612396955490112,256,0.01
61,LeNet5,0.9662,0.9793,0.019842246547341347,0.06693227589130402,2,7.514842987060547,256,0.01
62,LeNet5,0.9761833333333333,0.9827,0.019239818677306175,0.06024479866027832,3,7.579173803329468,256,0.01
63,LeNet5,0.98075,0.9818,0.08209726959466934,0.05654216930270195,4,7.707510471343994,256,0.01
64,LeNet5,0.9839333333333333,0.9848,0.017965169623494148,0.0477120541036129,5,7.5303566455841064,256,0.01
65,LeNet5,0.9866,0.988,0.03821427747607231,0.03756935894489288,6,7.557735204696655,256,0.01
66,LeNet5,0.9882166666666666,0.9878,0.011292475275695324,0.03701018542051315,7,7.5173516273498535,256,0.01
67,LeNet5,0.9894,0.9888,0.035393405705690384,0.036782167851924896,8,7.619629859924316,256,0.01
68,LeNet5,0.9898,0.9881,0.03823906555771828,0.03371872380375862,9,7.435650110244751,256,0.01
69,LeNet5,0.9911833333333333,0.9907,0.05266265943646431,0.0304506104439497,10,7.442016363143921,256,0.01
70,LeNet5,0.9918,0.9889,0.02887098491191864,0.03340472653508186,11,7.602310657501221,256,0.01
71,LeNet5,0.9925666666666667,0.9911,0.09582742303609848,0.030414987355470657,12,7.726922512054443,256,0.01
72,LeNet5,0.9936333333333334,0.9894,0.011495355516672134,0.03074539452791214,13,7.56397819519043,256,0.01
73,LeNet5,0.99425,0.9902,0.008147363550961018,0.033136893063783646,14,7.6607255935668945,256,0.01
74,LeNet5,0.99515,0.99,0.04567861929535866,0.03135089948773384,15,7.489606142044067,256,0.01
75,LeNet5,0.9951333333333333,0.992,0.005041669588536024,0.02930542640388012,16,7.532883882522583,256,0.01
76,LeNet5,0.9958333333333333,0.9907,0.0028853232506662607,0.03026367723941803,17,7.418290615081787,256,0.01
77,LeNet5,0.9957666666666667,0.9904,0.006009747739881277,0.03282628580927849,18,7.490396499633789,256,0.01
78,LeNet5,0.9967833333333334,0.9885,0.006528783589601517,0.03988998383283615,19,7.542934417724609,256,0.01
79,LeNet5,0.99655,0.9918,0.02142009325325489,0.030106689780950546,20,7.5852203369140625,256,0.01
80,LeNet5,0.9977,0.9897,0.031265340745449066,0.03414929658174515,21,7.446117401123047,256,0.01
81,LeNet5,0.9970833333333333,0.9916,0.0252041295170784,0.029853209853172302,22,7.4410481452941895,256,0.01
82,LeNet5,0.99745,0.9899,0.0036798957735300064,0.03340239077806473,23,7.633094787597656,256,0.01
83,LeNet5,0.9979333333333333,0.9916,0.00014519957767333835,0.031480446457862854,24,7.415757656097412,256,0.01
84,LeNet5,0.9986166666666667,0.9918,0.002209572121500969,0.03189897537231445,25,7.568365812301636,256,0.01
85,LeNet5,0.9981,0.9911,0.0034619076177477837,0.03478529304265976,26,7.447407007217407,256,0.01
86,LeNet5,0.9985166666666667,0.9912,0.0017233005492016673,0.032433778047561646,27,7.531907081604004,256,0.01
87,LeNet5,0.9987,0.9907,0.008713819086551666,0.03439430147409439,28,7.4806225299835205,256,0.01
88,LeNet5,0.9988,0.9911,0.00011263280612183735,0.03322235494852066,29,7.626105785369873,256,0.01
89,LeNet5,0.9992833333333333,0.9914,0.003095886902883649,0.03408850356936455,30,7.588848352432251,256,0.01
90,LeNet5,0.5933,0.89,0.2887650728225708,0.3407535254955292,1,7.521207571029663,512,0.01
91,LeNet5,0.93625,0.961,0.11500362306833267,0.12910206615924835,2,7.382288217544556,512,0.01
92,LeNet5,0.9644166666666667,0.9735,0.04459695145487785,0.08772711455821991,3,7.367065668106079,512,0.01
93,LeNet5,0.9731166666666666,0.9773,0.298395037651062,0.07391119748353958,4,7.385632753372192,512,0.01
94,LeNet5,0.9778,0.9818,0.05544660985469818,0.06013790890574455,5,7.413092374801636,512,0.01
95,LeNet5,0.9799666666666667,0.9846,0.06845694035291672,0.048118650913238525,6,7.28976845741272,512,0.01
96,LeNet5,0.9827,0.9826,0.1050465926527977,0.05578840896487236,7,7.395923376083374,512,0.01
97,LeNet5,0.9839833333333333,0.9853,0.04533343389630318,0.04663662239909172,8,7.544482469558716,512,0.01
98,LeNet5,0.9857,0.9862,0.033614493906497955,0.04024310037493706,9,7.500939846038818,512,0.01
99,LeNet5,0.9868333333333333,0.9869,0.009072172455489635,0.03919699788093567,10,7.436578273773193,512,0.01
100,LeNet5,0.9886,0.988,0.01069237943738699,0.036415405571460724,11,7.440852403640747,512,0.01
101,LeNet5,0.9888166666666667,0.9893,0.05388614535331726,0.03457239270210266,12,7.556582927703857,512,0.01
102,LeNet5,0.9899,0.9898,0.021868107840418816,0.03375007212162018,13,7.655019760131836,512,0.01
103,LeNet5,0.9898666666666667,0.9872,0.004291947465389967,0.04211609065532684,14,7.382890224456787,512,0.01
104,LeNet5,0.9912166666666666,0.9899,0.027280868962407112,0.034164346754550934,15,7.4019575119018555,512,0.01
105,LeNet5,0.9920333333333333,0.9906,0.07071276754140854,0.030179940164089203,16,7.544373512268066,512,0.01
106,LeNet5,0.9917166666666667,0.9886,0.051973577588796616,0.03385515138506889,17,7.5536603927612305,512,0.01
107,LeNet5,0.9929833333333333,0.9882,0.026071161031723022,0.03670859709382057,18,7.366199016571045,512,0.01
108,LeNet5,0.9928666666666667,0.9907,0.008023775182664394,0.032066017389297485,19,7.455014944076538,512,0.01
109,LeNet5,0.9939,0.99,0.0005546619649976492,0.030702361837029457,20,7.597830772399902,512,0.01
110,LeNet5,0.9943166666666666,0.9909,0.05005462095141411,0.030749361962080002,21,7.450734376907349,512,0.01
111,LeNet5,0.9944666666666667,0.991,0.020290808752179146,0.02853095345199108,22,7.479021787643433,512,0.01
112,LeNet5,0.9952833333333333,0.9903,0.006380248814821243,0.03211743012070656,23,7.395528793334961,512,0.01
113,LeNet5,0.9954333333333333,0.9912,0.0020244254264980555,0.02853776328265667,24,7.442623853683472,512,0.01
114,LeNet5,0.9954166666666666,0.9902,0.0036159756127744913,0.03042703866958618,25,7.468482732772827,512,0.01
115,LeNet5,0.99605,0.9903,0.000744326040148735,0.033740200102329254,26,7.440711498260498,512,0.01
116,LeNet5,0.9957833333333334,0.9907,0.0007567803259007633,0.032105058431625366,27,7.379845857620239,512,0.01
117,LeNet5,0.99665,0.9909,0.018680451437830925,0.03175846114754677,28,7.460355758666992,512,0.01
118,LeNet5,0.9965166666666667,0.9897,0.004354375880211592,0.035246849060058594,29,7.333714485168457,512,0.01
119,LeNet5,0.9971666666666666,0.9907,0.010178768076002598,0.03019309602677822,30,7.389143466949463,512,0.01
120,LeNet5,0.34965,0.7405,0.8306590914726257,0.796790361404419,1,7.569477558135986,1024,0.01
121,LeNet5,0.8452166666666666,0.9167,0.2939067780971527,0.27081814408302307,2,7.490063905715942,1024,0.01
122,LeNet5,0.9269666666666667,0.9461,0.20564910769462585,0.1755085438489914,3,7.341838598251343,1024,0.01
123,LeNet5,0.9521666666666667,0.9634,0.16105645895004272,0.11524184793233871,4,7.271974802017212,1024,0.01
124,LeNet5,0.9632666666666667,0.9723,0.11672224849462509,0.0916857197880745,5,7.400007009506226,1024,0.01
125,LeNet5,0.9701666666666666,0.9757,0.05530407652258873,0.07972653210163116,6,7.430516004562378,1024,0.01
126,LeNet5,0.9734333333333334,0.9762,0.1260717809200287,0.07887564599514008,7,7.368770122528076,1024,0.01
127,LeNet5,0.9763,0.9819,0.057368937879800797,0.059210266917943954,8,7.300634860992432,1024,0.01
128,LeNet5,0.9788,0.9817,0.06440907716751099,0.05679614841938019,9,7.468066692352295,1024,0.01
129,LeNet5,0.9812833333333333,0.9835,0.05414360389113426,0.052876066416502,10,7.427329778671265,1024,0.01
130,LeNet5,0.98175,0.9847,0.05073630064725876,0.049845244735479355,11,7.32240104675293,1024,0.01
131,LeNet5,0.9829333333333333,0.986,0.033445388078689575,0.04601170867681503,12,7.2916646003723145,1024,0.01
132,LeNet5,0.9841166666666666,0.9833,0.06444118171930313,0.05251691862940788,13,7.390054702758789,1024,0.01
133,LeNet5,0.9849,0.9853,0.05426952615380287,0.046571411192417145,14,7.4474616050720215,1024,0.01
134,LeNet5,0.9854833333333334,0.9882,0.05389342084527016,0.03916846960783005,15,7.282451629638672,1024,0.01
135,LeNet5,0.9872166666666666,0.9859,0.05750829353928566,0.044194307178258896,16,7.382555723190308,1024,0.01
136,LeNet5,0.9877,0.9863,0.06447682529687881,0.040922861546278,17,7.454110383987427,1024,0.01
137,LeNet5,0.9874,0.9882,0.02729845605790615,0.03774164244532585,18,7.377660274505615,1024,0.01
138,LeNet5,0.9884166666666667,0.9873,0.02976660057902336,0.03977449983358383,19,7.410372734069824,1024,0.01
139,LeNet5,0.9883333333333333,0.9876,0.051307693123817444,0.03866128623485565,20,7.436890363693237,1024,0.01
140,LeNet5,0.9893166666666666,0.9897,0.025160279124975204,0.03361007571220398,21,7.558868408203125,1024,0.01
141,LeNet5,0.9898833333333333,0.9882,0.014441444538533688,0.0381862111389637,22,7.362234354019165,1024,0.01
142,LeNet5,0.99,0.9878,0.06821489334106445,0.04030337184667587,23,7.369662523269653,1024,0.01
143,LeNet5,0.9901,0.9876,0.03874652087688446,0.03698160499334335,24,7.263240337371826,1024,0.01
144,LeNet5,0.9903166666666666,0.9878,0.031211871653795242,0.03794439882040024,25,7.332090616226196,1024,0.01
145,LeNet5,0.9910833333333333,0.9894,0.028199227526783943,0.03541946783661842,26,7.28856348991394,1024,0.01
146,LeNet5,0.9909666666666667,0.9891,0.036489516496658325,0.03556367754936218,27,7.312877655029297,1024,0.01
147,LeNet5,0.9910666666666667,0.9874,0.05082825943827629,0.03869977593421936,28,7.671058177947998,1024,0.01
148,LeNet5,0.9913,0.9886,0.031089864671230316,0.03438769280910492,29,7.384791851043701,1024,0.01
149,LeNet5,0.9922666666666666,0.9885,0.02684471569955349,0.03444391489028931,30,7.357255220413208,1024,0.01
150,LeNet5,0.20176666666666668,0.3949,2.2130656242370605,2.1972262859344482,1,7.397853851318359,2048,0.01
151,LeNet5,0.5158166666666667,0.7491,0.838599443435669,0.7509119510650635,2,7.3884055614471436,2048,0.01
152,LeNet5,0.7750833333333333,0.8719,0.46180012822151184,0.4201287627220154,3,7.4730634689331055,2048,0.01
153,LeNet5,0.887,0.9125,0.44598257541656494,0.28011730313301086,4,7.268691062927246,2048,0.01
154,LeNet5,0.9221166666666667,0.9389,0.20467452704906464,0.19835783541202545,5,7.342653512954712,2048,0.01
155,LeNet5,0.9412,0.9519,0.17395175993442535,0.1590549647808075,6,7.420366287231445,2048,0.01
156,LeNet5,0.9525666666666667,0.9603,0.1294589638710022,0.12701572477817535,7,7.461593866348267,2048,0.01
157,LeNet5,0.95915,0.9642,0.11582396924495697,0.1160220205783844,8,7.393203973770142,2048,0.01
158,LeNet5,0.9642333333333334,0.9701,0.15007902681827545,0.09816057235002518,9,7.409587144851685,2048,0.01
159,LeNet5,0.9685333333333334,0.9738,0.09421622008085251,0.08673593401908875,10,7.443920135498047,2048,0.01
160,LeNet5,0.9706333333333333,0.9745,0.05969154089689255,0.08465065062046051,11,7.338727235794067,2048,0.01
161,LeNet5,0.9726166666666667,0.9765,0.09893306344747543,0.07736232876777649,12,7.411259889602661,2048,0.01
162,LeNet5,0.9749,0.979,0.08254990726709366,0.07062456756830215,13,7.295251369476318,2048,0.01
163,LeNet5,0.9747166666666667,0.9792,0.07234340906143188,0.06691879034042358,14,7.490010976791382,2048,0.01
164,LeNet5,0.9772833333333333,0.9803,0.06224895641207695,0.06239834427833557,15,7.417295932769775,2048,0.01
165,LeNet5,0.9790666666666666,0.982,0.08969234675168991,0.061193305999040604,16,7.334937334060669,2048,0.01
166,LeNet5,0.9798666666666667,0.9811,0.07718242704868317,0.05804843828082085,17,7.543595790863037,2048,0.01
167,LeNet5,0.9815,0.9826,0.06092525273561478,0.055417370051145554,18,7.57189416885376,2048,0.01
168,LeNet5,0.9822833333333333,0.9828,0.06162440776824951,0.054230913519859314,19,7.490823984146118,2048,0.01
169,LeNet5,0.9825666666666667,0.9842,0.05620204657316208,0.0526905320584774,20,7.7490622997283936,2048,0.01
170,LeNet5,0.9828666666666667,0.9826,0.08686134964227676,0.051675744354724884,21,8.112118005752563,2048,0.01
171,LeNet5,0.9839333333333333,0.9851,0.059187643229961395,0.04981314390897751,22,8.018081903457642,2048,0.01
172,LeNet5,0.9844833333333334,0.9835,0.04234906658530235,0.050766512751579285,23,7.940441370010376,2048,0.01
173,LeNet5,0.9849166666666667,0.9842,0.03644998371601105,0.04918032884597778,24,7.912732839584351,2048,0.01
174,LeNet5,0.9855833333333334,0.9862,0.03936914727091789,0.04527147114276886,25,7.608065128326416,2048,0.01
175,LeNet5,0.9857666666666667,0.9845,0.032581016421318054,0.04969088360667229,26,7.695252895355225,2048,0.01
176,LeNet5,0.9850166666666667,0.9852,0.04497535899281502,0.0480303093791008,27,7.5771644115448,2048,0.01
177,LeNet5,0.98605,0.9859,0.0549396388232708,0.04554727301001549,28,7.561773777008057,2048,0.01
178,LeNet5,0.9871166666666666,0.9866,0.05331113561987877,0.04177400842308998,29,7.657426834106445,2048,0.01
179,LeNet5,0.98775,0.9864,0.05237414315342903,0.0433247871696949,30,7.447012424468994,2048,0.01
180,LeNet5,0.10513333333333333,0.1968,2.281179904937744,2.2775628566741943,1,7.56490421295166,4096,0.01
181,LeNet5,0.3046333333333333,0.3808,2.209669828414917,2.1966710090637207,2,7.495731830596924,4096,0.01
182,LeNet5,0.38645,0.4963,1.7942429780960083,1.7381751537322998,3,7.5168962478637695,4096,0.01
183,LeNet5,0.6427166666666667,0.7655,0.7939649820327759,0.7259288430213928,4,7.32456636428833,4096,0.01
184,LeNet5,0.8053333333333333,0.7838,0.6126492619514465,0.6529408097267151,5,7.446035385131836,4096,0.01
185,LeNet5,0.81825,0.8689,0.45072320103645325,0.42507413029670715,6,7.54383397102356,4096,0.01
186,LeNet5,0.8837833333333334,0.9044,0.36563920974731445,0.3216204345226288,7,7.425307989120483,4096,0.01
187,LeNet5,0.9068,0.9199,0.25574615597724915,0.2598956525325775,8,7.3500494956970215,4096,0.01
188,LeNet5,0.9196666666666666,0.9318,0.25168362259864807,0.2286936491727829,9,7.458092451095581,4096,0.01
189,LeNet5,0.92915,0.938,0.21760515868663788,0.20354975759983063,10,7.504427433013916,4096,0.01
190,LeNet5,0.9371666666666667,0.9452,0.20035964250564575,0.18222251534461975,11,7.403035879135132,4096,0.01
191,LeNet5,0.9439166666666666,0.9505,0.1782282590866089,0.16445288062095642,12,7.344904184341431,4096,0.01
192,LeNet5,0.9492833333333334,0.9555,0.15842168033123016,0.14476315677165985,13,7.500410795211792,4096,0.01
193,LeNet5,0.9544666666666667,0.9588,0.15106384456157684,0.13237324357032776,14,7.5129234790802,4096,0.01
194,LeNet5,0.9575666666666667,0.9637,0.12623330950737,0.12024226039648056,15,7.305710315704346,4096,0.01
195,LeNet5,0.9609,0.9663,0.13673736155033112,0.1119152307510376,16,7.342113018035889,4096,0.01
196,LeNet5,0.9628,0.9671,0.11842415481805801,0.10630100220441818,17,7.241770029067993,4096,0.01
197,LeNet5,0.9657166666666667,0.9685,0.10382440686225891,0.10207236558198929,18,7.323409557342529,4096,0.01
198,LeNet5,0.9680833333333333,0.9735,0.12353328615427017,0.09050924330949783,19,7.30003023147583,4096,0.01
199,LeNet5,0.9696166666666667,0.9725,0.09595882147550583,0.08762191236019135,20,7.253747224807739,4096,0.01
200,LeNet5,0.9713,0.9756,0.11630137264728546,0.08019757270812988,21,7.261525392532349,4096,0.01
201,LeNet5,0.9715833333333334,0.9766,0.07307299971580505,0.0776323676109314,22,7.3190836906433105,4096,0.01
202,LeNet5,0.9730666666666666,0.9779,0.09294828772544861,0.07292862236499786,23,7.190985202789307,4096,0.01
203,LeNet5,0.9738166666666667,0.978,0.08060352504253387,0.07175298780202866,24,7.439759731292725,4096,0.01
204,LeNet5,0.97505,0.9791,0.08030746877193451,0.07059836387634277,25,7.464296817779541,4096,0.01
205,LeNet5,0.9759833333333333,0.9796,0.08594993501901627,0.06646879762411118,26,7.4953694343566895,4096,0.01
206,LeNet5,0.9769,0.9808,0.0714784786105156,0.06436409056186676,27,7.359528064727783,4096,0.01
207,LeNet5,0.9776333333333334,0.9815,0.06800050288438797,0.06271608173847198,28,7.270687103271484,4096,0.01
208,LeNet5,0.9785,0.9812,0.07767239212989807,0.06366585940122604,29,7.308841705322266,4096,0.01
209,LeNet5,0.97855,0.9789,0.07519509643316269,0.06784626096487045,30,7.356622219085693,4096,0.01
210,LeNet5,0.07043333333333333,0.1172,2.2949280738830566,2.294186592102051,1,7.457629442214966,8192,0.01
211,LeNet5,0.15148333333333333,0.229,2.2756359577178955,2.274667501449585,2,7.341862916946411,8192,0.01
212,LeNet5,0.29083333333333333,0.3498,2.2480809688568115,2.2422006130218506,3,7.311378717422485,8192,0.01
213,LeNet5,0.35891666666666666,0.3917,2.193004846572876,2.1726114749908447,4,7.433934450149536,8192,0.01
214,LeNet5,0.38051666666666667,0.4073,2.037034511566162,1.989131212234497,5,7.300739049911499,8192,0.01
215,LeNet5,0.4509666666666667,0.5903,1.613520622253418,1.5080724954605103,6,7.181685209274292,8192,0.01
216,LeNet5,0.6546,0.7228,0.9605157971382141,0.8793230652809143,7,7.352633237838745,8192,0.01
217,LeNet5,0.7529333333333333,0.8072,0.6080999970436096,0.6204070448875427,8,7.508254528045654,8192,0.01
218,LeNet5,0.81105,0.834,0.5437249541282654,0.5311568379402161,9,7.32744836807251,8192,0.01
219,LeNet5,0.8445833333333334,0.86,0.44537776708602905,0.44048306345939636,10,7.30350399017334,8192,0.01
220,LeNet5,0.8648333333333333,0.8878,0.39037519693374634,0.37020343542099,11,7.384683609008789,8192,0.01
221,LeNet5,0.8829333333333333,0.8953,0.35500892996788025,0.3362787067890167,12,7.399011611938477,8192,0.01
222,LeNet5,0.8948,0.906,0.34487196803092957,0.3108534514904022,13,7.330490589141846,8192,0.01
223,LeNet5,0.9039666666666667,0.915,0.30487385392189026,0.28185153007507324,14,7.385209083557129,8192,0.01
224,LeNet5,0.9119166666666667,0.9216,0.26761308312416077,0.26039353013038635,15,7.436530113220215,8192,0.01
225,LeNet5,0.9188333333333333,0.9251,0.2794228196144104,0.24013739824295044,16,7.31209135055542,8192,0.01
226,LeNet5,0.9244666666666667,0.9311,0.219618558883667,0.22414448857307434,17,7.255458354949951,8192,0.01
227,LeNet5,0.9286666666666666,0.9324,0.22382456064224243,0.2217656970024109,18,7.339706659317017,8192,0.01
228,LeNet5,0.9319333333333333,0.9422,0.22768864035606384,0.19365744292736053,19,7.391064167022705,8192,0.01
229,LeNet5,0.9371166666666667,0.9445,0.19130663573741913,0.18667656183242798,20,7.429186582565308,8192,0.01
230,LeNet5,0.9412833333333334,0.9446,0.17791049182415009,0.17627274990081787,21,7.307191848754883,8192,0.01
231,LeNet5,0.94385,0.9508,0.16474153101444244,0.16337811946868896,22,7.32249903678894,8192,0.01
232,LeNet5,0.9475333333333333,0.953,0.17555487155914307,0.154807910323143,23,7.331615447998047,8192,0.01
233,LeNet5,0.95,0.9555,0.14452038705348969,0.14558014273643494,24,7.343064308166504,8192,0.01
234,LeNet5,0.9532333333333334,0.958,0.16604110598564148,0.13993105292320251,25,7.199509143829346,8192,0.01
235,LeNet5,0.9556333333333333,0.9605,0.13531659543514252,0.1323709785938263,26,7.196200609207153,8192,0.01
236,LeNet5,0.95775,0.9603,0.14460967481136322,0.12769833207130432,27,7.409786939620972,8192,0.01
237,LeNet5,0.9593666666666667,0.9643,0.12999185919761658,0.11910239607095718,28,7.3132452964782715,8192,0.01
238,LeNet5,0.9610833333333333,0.9659,0.13630183041095734,0.11281935125589371,29,7.328620433807373,8192,0.01
239,LeNet5,0.9626333333333333,0.9686,0.12043987214565277,0.10701076686382294,30,7.388930797576904,8192,0.01
